time,energy,temperature_2m,weathercode,cloudcover,cloudcover_low,cloudcover_mid,cloudcover_high,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,terrestrial_radiation
1682733600,0,5.5,2,61,2,49,98,0.0,0.0,0.0,0.0,0.0
1682737200,0,5.3,1,50,0,34,97,0.0,0.0,0.0,0.0,0.0
1682740800,2160,5.2,2,56,2,42,95,19.0,6.0,13.0,63.7,67.5
1682744400,15680,6.4,2,63,0,57,97,116.0,54.0,62.0,279.1,261.2
1682748000,37910,8.3,2,59,0,52,92,253.0,155.0,98.0,446.7,468.3
1682751600,55000,9.7,2,53,0,42,94,411.0,273.0,138.0,556.9,661.6
1682755200,60350,11.5,2,51,0,36,97,551.0,388.0,163.0,632.6,827.9
1682758800,84240,13.1,1,49,0,32,98,641.0,450.0,191.0,635.5,955.7
1682762400,87690,14.5,1,44,0,38,72,723.0,518.0,205.0,674.5,1036.6
1682766000,85800,15.4,2,51,0,45,81,710.0,505.0,205.0,640.0,1064.9
1682769600,77820,16.0,2,56,1,43,96,645.0,404.0,241.0,524.9,1038.7
1682773200,65770,16.1,1,39,0,15,100,513.0,260.0,253.0,365.5,959.9
1682776800,41840,15.9,2,56,2,41,100,328.0,120.0,208.0,194.2,833.9
1682780400,23590,15.5,3,80,10,87,63,251.0,65.0,186.0,131.1,669.3
1682784000,7970,14.9,2,56,1,61,63,153.0,45.0,108.0,127.2,477.2
1682787600,4910,14.0,2,54,1,47,82,73.0,9.0,64.0,44.8,270.9
1682791200,900,12.8,2,51,4,33,93,18.0,3.0,15.0,30.6,72.5
1682794800,180,11.8,2,52,7,37,78,0.0,0.0,0.0,0.0,0.0
1682798400,20,11.0,2,56,13,43,62,0.0,0.0,0.0,0.0,0.0
1682802000,0,10.3,2,69,16,63,57,0.0,0.0,0.0,0.0,0.0
1682805600,0,9.7,1,37,3,55,3,0.0,0.0,0.0,0.0,0.0
1682809200,0,9.3,1,35,10,37,14,0.0,0.0,0.0,0.0,0.0
1682812800,0,8.6,2,54,25,46,13,0.0,0.0,0.0,0.0,0.0
1682816400,0,8.1,2,58,35,40,7,0.0,0.0,0.0,0.0,0.0
1682820000,0,7.4,2,66,41,46,4,0.0,0.0,0.0,0.0,0.0
1682823600,0,7.0,51,85,65,42,4,0.0,0.0,0.0,0.0,0.0
1682827200,340,7.5,51,97,62,69,0,14.0,5.0,9.0,51.8,70.4
1682830800,1330,9.1,51,100,68,85,0,61.0,21.0,40.0,106.1,267.0
1682834400,5710,9.5,51,100,94,75,0,111.0,30.0,81.0,85.4,473.8
1682838000,29540,9.3,3,100,98,50,0,161.0,43.0,118.0,87.0,666.6
1682841600,62590,9.7,2,69,65,18,0,338.0,156.0,182.0,252.8,832.5
1682845200,81250,10.6,0,14,13,3,0,494.0,314.0,180.0,441.2,960.0
1682848800,89330,11.8,0,2,2,0,0,694.0,506.0,188.0,655.9,1040.6
1682852400,87560,12.6,0,2,2,0,0,812.0,666.0,146.0,840.6,1068.7
1682856000,80840,13.0,0,4,4,0,0,796.0,667.0,129.0,863.0,1042.5
1682859600,68910,13.0,0,4,5,0,0,724.0,601.0,123.0,841.1,963.8
1682863200,52320,12.8,0,5,6,0,0,597.0,473.0,124.0,761.4,837.9
1682866800,29450,12.3,0,0,0,0,0,448.0,328.0,120.0,656.9,673.5
1682870400,9940,11.8,0,0,0,0,0,300.0,213.0,87.0,596.3,481.8
1682874000,2760,10.8,0,0,0,0,0,142.0,83.0,59.0,405.9,275.8
1682877600,870,9.4,0,0,0,0,0,28.0,12.0,16.0,120.1,75.0
1682881200,180,8.4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1682884800,20,7.2,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0
1682888400,0,6.1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1682892000,0,5.2,0,3,3,0,0,0.0,0.0,0.0,0.0,0.0
1682895600,0,4.3,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0
1682899200,0,3.1,0,2,2,0,0,0.0,0.0,0.0,0.0,0.0
1682902800,0,2.6,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0
1682906400,0,2.2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1682910000,0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1682913600,4270,2.1,0,0,0,0,0,26.0,11.0,15.0,111.5,73.3
1682917200,21560,3.9,0,0,0,0,0,142.0,87.0,55.0,430.1,272.7
1682920800,43110,6.4,0,0,0,0,1,297.0,215.0,82.0,605.1,479.1
1682924400,62180,8.1,0,2,0,0,5,457.0,356.0,101.0,714.8,671.5
1682928000,75230,9.6,0,4,0,0,12,598.0,483.0,115.0,778.1,837.0
1682931600,83180,11.0,0,8,0,0,26,709.0,583.0,126.0,815.2,964.2
1682935200,85340,12.2,0,2,0,0,7,779.0,649.0,130.0,837.7,1044.5
1682938800,84440,13.1,0,0,0,0,0,800.0,656.0,144.0,824.7,1072.5
1682942400,77690,13.8,0,0,0,0,0,778.0,648.0,130.0,835.0,1046.2
1682946000,66910,14.3,0,0,0,0,0,710.0,586.0,124.0,816.5,967.5
1682949600,51210,14.7,0,1,0,0,2,600.0,486.0,114.0,778.3,841.8
1682953200,27540,14.7,0,0,0,0,1,459.0,358.0,101.0,712.2,677.6
1682956800,10990,14.4,0,2,0,0,8,301.0,219.0,82.0,607.1,486.2
1682960400,3290,13.2,0,1,0,0,3,147.0,91.0,56.0,437.0,280.7
1682964000,750,11.4,0,19,0,0,64,30.0,13.0,17.0,127.7,77.5
1682967600,180,10.7,1,29,0,0,98,0.0,0.0,0.0,0.0,0.0
1682971200,20,9.8,1,27,0,0,89,0.0,0.0,0.0,0.0,0.0
1682974800,0,9.3,0,18,0,0,60,0.0,0.0,0.0,0.0,0.0
1682978400,0,8.8,0,18,0,0,61,0.0,0.0,0.0,0.0,0.0
1682982000,0,8.3,1,30,0,0,100,0.0,0.0,0.0,0.0,0.0
1682985600,0,8.0,1,29,0,0,98,0.0,0.0,0.0,0.0,0.0
1682989200,0,7.9,1,30,0,0,100,0.0,0.0,0.0,0.0,0.0
1682992800,0,7.7,1,30,0,0,100,0.0,0.0,0.0,0.0,0.0
1682996400,0,7.6,1,29,0,0,98,0.0,0.0,0.0,0.0,0.0
1683000000,1640,7.7,1,30,0,0,100,23.0,3.0,20.0,29.7,76.2
1683003600,8320,8.8,1,33,1,4,100,115.0,31.0,84.0,150.1,278.4
1683007200,31480,11.1,1,40,4,11,100,249.0,123.0,126.0,342.3,484.3
1683010800,58970,13.8,1,47,8,17,99,375.0,201.0,174.0,400.5,676.4
1683014400,68130,16.0,2,69,8,53,100,462.0,269.0,193.0,430.8,841.4
1683018000,74080,17.1,51,65,7,48,100,512.0,282.0,230.0,392.5,968.3
1683021600,84620,17.9,1,50,2,30,99,645.0,439.0,206.0,564.3,1048.4
1683025200,72620,17.6,53,97,30,67,100,602.0,346.0,256.0,433.2,1076.2
1683028800,25750,16.1,53,92,18,76,100,474.0,225.0,249.0,288.8,1049.9
1683032400,29210,15.5,51,87,8,84,99,350.0,111.0,239.0,154.0,971.2
1683036000,31420,15.5,3,100,22,87,100,318.0,95.0,223.0,151.4,845.7
1683039600,12420,15.7,3,88,6,88,100,276.0,102.0,174.0,201.6,681.8
1683043200,9930,15.4,3,87,3,90,100,148.0,25.0,123.0,68.6,490.7
1683046800,4010,14.5,3,95,6,99,100,70.0,2.0,68.0,9.4,285.5
1683050400,630,13.6,3,95,6,100,100,12.0,0.0,12.0,0.0,80.2
1683054000,200,12.8,3,100,18,100,100,0.0,0.0,0.0,0.0,0.0
1683057600,20,12.0,3,100,16,100,100,0.0,0.0,0.0,0.0,0.0
1683061200,0,11.4,3,99,10,100,100,0.0,0.0,0.0,0.0,0.0
1683064800,0,10.8,51,96,7,100,100,0.0,0.0,0.0,0.0,0.0
1683068400,0,10.1,51,100,68,100,98,0.0,0.0,0.0,0.0,0.0
1683072000,0,9.6,51,100,45,93,83,0.0,0.0,0.0,0.0,0.0
1683075600,0,9.1,3,93,40,71,49,0.0,0.0,0.0,0.0,0.0
1683079200,0,8.6,2,63,44,31,17,0.0,0.0,0.0,0.0,0.0
1683082800,0,8.1,2,64,62,13,1,0.0,0.0,0.0,0.0,0.0
1683086400,2820,7.5,2,59,60,9,0,11.0,2.0,9.0,19.4,79.0
1683090000,8970,7.4,1,39,41,4,0,82.0,25.0,57.0,118.6,283.9
1683093600,34770,8.0,1,30,33,1,0,263.0,156.0,107.0,429.3,489.4
1683097200,62410,9.1,0,18,20,0,0,407.0,276.0,131.0,545.8,681.1
1683100800,75440,9.7,0,15,17,0,0,523.0,386.0,137.0,614.7,845.8
1683104400,93050,10.6,0,9,10,0,0,689.0,557.0,132.0,771.6,972.3
1683108000,73950,11.5,1,41,40,8,0,794.0,662.0,132.0,847.4,1052.1
1683111600,80240,12.3,1,42,20,40,0,765.0,559.0,206.0,697.2,1079.8
1683115200,58450,12.7,1,43,1,70,0,653.0,487.0,166.0,622.6,1053.4
1683118800,62500,13.0,2,51,1,84,0,581.0,416.0,165.0,574.7,974.9
1683122400,49710,12.9,1,49,2,79,0,477.0,323.0,154.0,512.1,849.5
1683126000,33570,12.5,1,38,2,60,0,355.0,161.0,194.0,316.1,685.8
1683129600,10660,12.1,1,38,0,63,0,250.0,124.0,126.0,337.3,495.1
1683133200,3930,11.4,1,29,1,47,0,124.0,54.0,70.0,250.5,290.3
1683136800,1160,10.4,1,26,1,42,0,26.0,8.0,18.0,75.8,85.4
1683140400,220,9.4,1,32,3,49,0,0.0,0.0,0.0,0.0,0.0
1683144000,20,8.0,0,20,1,31,0,0.0,0.0,0.0,0.0,0.0
1683147600,0,7.1,1,23,2,36,0,0.0,0.0,0.0,0.0,0.0
1683151200,0,6.3,1,26,6,34,0,0.0,0.0,0.0,0.0,0.0
1683154800,0,5.7,0,13,2,19,0,0.0,0.0,0.0,0.0,0.0
1683158400,0,5.1,0,11,0,18,0,0.0,0.0,0.0,0.0,0.0
1683162000,0,4.6,0,7,0,12,0,0.0,0.0,0.0,0.0,0.0
1683165600,0,3.8,0,10,2,14,0,0.0,0.0,0.0,0.0,0.0
1683169200,20,3.6,0,12,2,17,0,0.0,0.0,0.0,0.0,0.0
1683172800,6420,3.8,0,17,2,26,0,31.0,12.0,19.0,114.2,84.4
1683176400,24880,6.3,0,14,2,21,0,144.0,79.0,65.0,367.5,289.4
1683180000,43790,9.6,1,20,1,32,0,301.0,211.0,90.0,574.5,494.5
1683183600,56030,11.3,0,20,1,31,0,434.0,302.0,132.0,592.9,685.7
1683187200,53490,12.5,1,31,3,39,16,561.0,408.0,153.0,646.2,850.0
1683190800,42930,13.1,2,54,0,85,9,627.0,405.0,222.0,558.5,976.2
1683194400,75820,13.6,1,40,0,66,0,538.0,199.0,339.0,253.7,1055.8
1683198000,86290,14.2,2,51,0,85,0,613.0,268.0,345.0,333.0,1083.3
1683201600,65670,14.3,2,56,0,84,18,509.0,193.0,316.0,245.8,1056.9
1683205200,58780,14.7,1,46,0,66,20,525.0,229.0,296.0,315.0,978.4
1683208800,47020,14.8,1,48,0,80,0,436.0,196.0,240.0,309.2,853.2
1683212400,23930,14.7,1,49,0,82,0,378.0,176.0,202.0,343.4,689.9
1683216000,9780,14.3,1,31,0,52,0,196.0,53.0,143.0,142.8,499.5
1683219600,2890,13.4,0,2,0,2,1,121.0,49.0,72.0,223.5,295.1
1683223200,1210,11.5,0,3,0,3,4,34.0,14.0,20.0,130.3,90.6
1683226800,220,9.9,0,12,0,10,21,0.0,0.0,0.0,0.0,0.0
1683230400,20,8.6,0,12,0,7,26,0.0,0.0,0.0,0.0,0.0
1683234000,0,7.5,0,18,0,13,34,0.0,0.0,0.0,0.0,0.0
1683237600,0,6.9,1,46,0,49,56,0.0,0.0,0.0,0.0,0.0
1683241200,0,6.3,2,78,0,90,80,0.0,0.0,0.0,0.0,0.0
1683244800,0,6.0,2,73,0,82,80,0.0,0.0,0.0,0.0,0.0
1683248400,0,5.7,2,74,0,92,63,0.0,0.0,0.0,0.0,0.0
1683252000,0,5.6,2,62,0,89,29,0.0,0.0,0.0,0.0,0.0
1683255600,0,6.0,1,40,0,65,3,0.0,0.0,0.0,0.0,0.0
1683259200,2230,7.4,2,58,3,92,2,27.0,4.0,23.0,37.3,90.1
1683262800,15550,8.1,2,61,3,96,3,114.0,28.0,86.0,127.8,294.7
1683266400,39120,9.8,2,59,2,89,12,260.0,150.0,110.0,404.2,499.4
1683270000,60630,11.8,2,52,2,77,15,390.0,230.0,160.0,448.4,690.2
1683273600,62350,13.1,1,42,3,61,8,546.0,391.0,155.0,615.9,854.2
1683277200,61360,13.9,1,46,1,65,19,651.0,488.0,163.0,670.0,980.1
1683280800,68970,14.1,1,50,1,74,14,675.0,485.0,190.0,616.0,1059.4
1683284400,67500,13.8,2,71,4,83,59,526.0,245.0,281.0,303.3,1086.8
1683288000,78300,13.4,2,77,10,68,92,508.0,222.0,286.0,281.7,1060.4
1683291600,62460,13.4,3,85,22,61,96,496.0,254.0,242.0,348.0,982.0
1683295200,49440,13.1,2,63,8,52,82,432.0,211.0,221.0,331.3,856.9
1683298800,26000,12.5,2,68,4,64,88,342.0,156.0,186.0,302.5,693.8
1683302400,12050,11.7,2,66,5,73,60,236.0,113.0,123.0,301.8,503.8
1683306000,6750,10.9,2,53,1,67,39,126.0,52.0,74.0,233.4,299.8
1683309600,1280,9.7,1,29,0,17,64,33.0,10.0,23.0,91.5,95.7
1683313200,220,9.3,1,32,0,12,82,0.0,0.0,0.0,0.0,0.0
1683316800,20,8.7,1,39,0,21,88,0.0,0.0,0.0,0.0,0.0
1683320400,0,8.4,1,40,0,18,96,0.0,0.0,0.0,0.0,0.0
1683324000,0,7.8,1,32,0,27,52,0.0,0.0,0.0,0.0,0.0
1683327600,0,7.4,0,16,0,26,0,0.0,0.0,0.0,0.0,0.0
1683331200,0,6.8,0,15,0,23,3,0.0,0.0,0.0,0.0,0.0
1683334800,0,6.5,0,12,0,18,5,0.0,0.0,0.0,0.0,0.0
1683338400,0,6.0,1,36,0,16,89,0.0,0.0,0.0,0.0,0.0
1683342000,40,5.7,1,46,0,26,100,0.0,0.0,0.0,0.0,0.0
1683345600,2550,6.0,2,54,0,40,100,24.0,1.0,23.0,9.2,95.7
1683349200,6060,6.5,3,82,0,86,100,87.0,9.0,78.0,40.4,300.0
1683352800,11720,7.1,3,90,0,100,100,141.0,16.0,125.0,42.7,504.2
1683356400,24930,8.4,3,90,0,100,100,204.0,6.0,198.0,11.6,694.6
1683360000,30260,9.5,3,89,0,98,100,297.0,53.0,244.0,83.1,858.2
1683363600,25030,10.3,3,89,0,99,100,304.0,42.0,262.0,57.4,983.8
1683367200,20700,11.4,3,100,14,97,100,431.0,89.0,342.0,112.6,1062.9
1683370800,20980,11.5,3,84,13,71,100,303.0,28.0,275.0,34.5,1090.2
1683374400,13560,11.2,51,100,12,100,100,263.0,5.0,258.0,6.3,1063.7
1683378000,10370,10.5,51,90,0,100,100,203.0,2.0,201.0,2.7,985.4
1683381600,4570,9.8,51,90,0,100,100,164.0,1.0,163.0,1.6,860.6
1683385200,3290,9.0,53,90,0,100,100,97.0,1.0,96.0,1.9,697.7
1683388800,1760,8.0,53,100,19,100,100,51.0,0.0,51.0,0.0,508.0
1683392400,800,7.5,61,100,34,100,100,19.0,0.0,19.0,0.0,304.4
1683396000,240,7.1,61,100,34,100,96,4.0,0.0,4.0,0.0,100.7
1683399600,180,5.7,63,100,36,100,90,0.0,0.0,0.0,0.0,0.0
1683403200,20,5.2,61,100,27,100,95,0.0,0.0,0.0,0.0,0.0
1683406800,0,4.9,55,100,40,100,85,0.0,0.0,0.0,0.0,0.0
1683410400,0,4.8,53,91,13,100,64,0.0,0.0,0.0,0.0,0.0
1683414000,0,4.7,53,95,28,100,31,0.0,0.0,0.0,0.0,0.0
1683417600,0,4.5,53,100,42,100,17,0.0,0.0,0.0,0.0,0.0
1683421200,0,4.3,51,100,62,100,7,0.0,0.0,0.0,0.0,0.0
1683424800,0,4.2,51,100,78,100,6,0.0,0.0,0.0,0.0,0.0
1683428400,0,4.1,51,100,64,97,13,0.0,0.0,0.0,0.0,0.0
1683432000,690,4.1,51,100,62,88,18,10.0,2.0,8.0,18.0,101.2
1683435600,4370,4.4,3,100,69,64,15,59.0,9.0,50.0,39.7,305.1
1683439200,11340,5.4,3,100,87,33,7,190.0,71.0,119.0,187.5,508.9
1683442800,19300,6.6,3,95,84,28,9,289.0,117.0,172.0,225.0,698.9
1683446400,26870,7.4,3,83,80,19,0,301.0,131.0,170.0,204.3,862.1
1683450000,30150,8.8,3,89,99,0,0,494.0,287.0,207.0,390.7,987.5
1683453600,32750,9.9,3,100,100,33,0,606.0,380.0,226.0,479.0,1066.4
1683457200,20100,10.2,3,100,100,22,0,555.0,285.0,270.0,350.3,1093.5
1683460800,26610,11.0,3,100,92,28,0,609.0,344.0,265.0,433.3,1067.0
1683464400,29010,10.9,3,100,99,58,0,428.0,151.0,277.0,205.3,988.8
1683468000,39250,10.8,3,100,73,59,0,368.0,125.0,243.0,194.4,864.1
1683471600,27710,10.6,2,68,47,42,0,331.0,164.0,167.0,314.2,701.6
1683475200,11310,10.1,2,51,28,43,0,247.0,139.0,108.0,364.7,512.2
1683478800,3570,9.5,1,35,22,26,0,141.0,75.0,66.0,326.2,309.0
1683482400,1190,8.2,0,0,0,0,0,38.0,15.0,23.0,132.9,105.7
1683486000,240,6.6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1683489600,20,5.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1683493200,0,3.6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1683496800,0,2.8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1683500400,0,2.1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1683504000,0,1.3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1683507600,0,0.6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1683511200,0,0.2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1683514800,50,-0.1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1683518400,6000,0.7,0,0,0,0,0,42.0,19.0,23.0,167.9,106.6
1683522000,24340,4.6,0,0,0,0,0,166.0,104.0,62.0,450.7,310.1
1683525600,45490,7.5,0,0,0,0,0,323.0,236.0,87.0,617.5,513.5
1683529200,63470,8.6,0,1,0,0,2,481.0,375.0,106.0,716.6,703.1
1683532800,77280,10.1,0,5,6,0,0,623.0,505.0,118.0,783.5,866.0
1683536400,87280,11.3,2,57,36,41,0,729.0,585.0,144.0,793.1,991.0
1683540000,87200,12.1,2,64,16,82,0,738.0,554.0,184.0,695.8,1069.7
1683543600,86590,12.5,2,55,4,85,0,639.0,306.0,333.0,374.9,1096.7
1683547200,73100,12.9,1,29,0,49,0,644.0,384.0,260.0,482.0,1070.2
1683550800,52410,12.9,1,35,0,59,0,489.0,204.0,285.0,276.2,992.1
1683554400,47230,13.1,2,51,0,85,0,497.0,230.0,267.0,356.1,867.6
1683558000,31130,12.8,2,52,0,87,0,365.0,197.0,168.0,375.2,705.4
1683561600,12460,12.4,1,44,0,74,0,262.0,127.0,135.0,330.4,516.4
1683565200,4050,11.3,0,2,0,3,0,122.0,44.0,78.0,188.5,313.5
1683568800,1380,9.6,0,2,0,3,0,44.0,19.0,25.0,165.7,110.7
1683572400,240,8.5,0,2,0,4,0,0.0,0.0,0.0,0.0,0.0
1683576000,40,6.6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1683579600,0,5.4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1683583200,0,6.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1683586800,0,7.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1683590400,0,6.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1683594000,0,3.8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1683597600,0,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1683601200,60,1.2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1683604800,6060,1.9,0,0,0,0,0,45.0,20.0,25.0,173.8,111.9
1683608400,23610,6.0,0,0,0,0,0,170.0,107.0,63.0,456.3,314.9
1683612000,44700,9.3,0,0,0,0,0,328.0,241.0,87.0,624.9,518.0
1683615600,63470,11.3,0,0,0,0,0,488.0,383.0,105.0,727.3,707.2
1683619200,78090,13.1,0,0,0,0,0,630.0,512.0,118.0,790.6,869.7
1683622800,87430,13.8,1,30,0,50,0,740.0,614.0,126.0,829.2,994.4
1683626400,85970,14.4,0,1,0,2,0,797.0,648.0,149.0,811.1,1072.9
1683630000,91730,14.6,0,1,0,1,0,702.0,401.0,301.0,489.6,1099.8
1683633600,72580,14.4,0,0,0,0,0,534.0,209.0,325.0,261.5,1073.4
1683637200,71790,14.5,0,0,0,0,0,580.0,274.0,306.0,369.7,995.3
1683640800,54180,14.4,0,0,0,0,0,527.0,297.0,230.0,457.8,871.1
1683644400,30590,14.0,0,0,0,0,0,355.0,143.0,212.0,270.8,709.1
1683648000,11230,13.4,0,0,0,0,0,289.0,163.0,126.0,420.5,520.4
1683651600,3330,12.3,0,0,0,0,0,173.0,110.0,63.0,464.5,318.0
1683655200,1260,10.7,0,0,0,0,0,47.0,22.0,25.0,189.0,115.5
1683658800,240,10.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1683662400,20,9.1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1683666000,0,8.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1683669600,0,8.1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1683673200,0,7.6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1683676800,0,7.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1683680400,0,6.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1683684000,0,6.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1683687600,70,5.6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1683691200,5460,5.8,0,0,0,0,0,47.0,22.0,25.0,188.1,117.0
1683694800,23970,7.5,0,0,0,0,0,172.0,109.0,63.0,457.7,319.7
1683698400,45350,9.8,0,0,0,0,1,330.0,242.0,88.0,621.9,522.3
1683702000,64340,11.5,0,0,0,0,1,491.0,386.0,105.0,728.6,711.1
1683705600,78090,13.1,0,2,0,0,6,632.0,515.0,117.0,791.6,873.3
1683709200,87550,14.1,0,2,0,0,8,743.0,616.0,127.0,828.7,997.8
1683712800,90850,14.7,0,3,0,0,11,813.0,682.0,131.0,850.7,1076.1
1683716400,88550,15.2,0,0,0,0,1,839.0,710.0,129.0,864.1,1102.9
1683720000,81750,15.7,0,0,0,0,0,820.0,696.0,124.0,867.9,1076.4
1683723600,69580,16.0,0,0,0,0,0,750.0,619.0,131.0,832.1,998.5
1683727200,53140,16.2,0,0,0,0,0,597.0,413.0,184.0,633.9,874.5
1683730800,29530,15.8,0,0,0,0,0,421.0,260.0,161.0,489.6,712.7
1683734400,10920,15.0,0,0,0,0,0,304.0,195.0,109.0,499.0,524.4
1683738000,3220,13.6,0,0,0,0,0,174.0,107.0,67.0,445.5,322.4
1683741600,1240,12.0,0,0,0,0,0,49.0,23.0,26.0,194.7,120.3
1683745200,240,11.3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.6
1683748800,40,10.4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1683752400,0,9.7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1683756000,0,9.1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1683759600,0,8.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1683763200,0,7.8,0,1,0,0,3,0.0,0.0,0.0,0.0,0.0
1683766800,0,7.2,0,1,0,0,2,0.0,0.0,0.0,0.0,0.0
1683770400,0,6.6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1683774000,100,6.1,0,0,0,0,0,0.0,0.0,0.0,0.0,2.3
1683777600,5320,6.3,0,0,0,0,0,49.0,23.0,26.0,193.7,122.0
1683781200,23720,7.7,0,0,0,0,0,176.0,112.0,64.0,463.4,324.3
1683784800,45430,9.8,0,0,0,0,0,334.0,247.0,87.0,629.4,526.5
1683788400,63870,11.8,0,0,0,0,0,498.0,395.0,103.0,741.2,715.0
1683792000,77940,13.5,0,0,0,0,0,638.0,524.0,114.0,801.8,876.8
1683795600,86340,14.7,0,0,0,0,0,747.0,621.0,126.0,832.3,1001.0
1683799200,90480,15.4,0,0,0,0,0,809.0,676.0,133.0,840.5,1079.1
1683802800,88350,16.0,0,0,0,0,0,837.0,704.0,133.0,854.1,1105.8
1683806400,81170,16.5,0,0,0,0,0,806.0,671.0,135.0,834.0,1079.4
1683810000,69610,16.9,0,0,0,0,0,744.0,622.0,122.0,833.1,1001.6
1683813600,53340,17.1,0,0,0,0,0,588.0,423.0,165.0,646.5,877.7
1683817200,30620,16.4,0,0,0,0,0,391.0,219.0,172.0,410.1,716.3
1683820800,11820,15.6,0,0,0,0,0,285.0,159.0,126.0,403.7,528.4
1683824400,3530,14.5,0,0,0,0,0,161.0,87.0,74.0,357.3,326.7
1683828000,1430,13.1,0,0,0,0,0,50.0,22.0,28.0,183.6,125.0
1683831600,240,12.6,0,0,0,0,0,1.0,0.0,1.0,0.0,4.0
1683835200,40,11.8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1683838800,0,11.1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1683842400,0,10.4,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0
1683846000,0,9.8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1683849600,0,9.1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1683853200,0,8.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1683856800,0,8.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1683860400,110,7.6,0,0,0,0,0,1.0,0.0,1.0,0.0,4.8
1683864000,5520,7.8,0,0,0,0,0,50.0,23.0,27.0,190.9,126.9
1683867600,23420,9.1,0,0,0,0,0,173.0,106.0,67.0,432.4,328.8
1683871200,44540,11.2,0,0,0,0,0,330.0,241.0,89.0,609.1,530.6
1683874800,62790,13.3,0,0,0,0,0,490.0,384.0,106.0,716.6,718.7
1683878400,77070,15.1,0,0,0,0,0,630.0,512.0,118.0,780.1,880.2
1683882000,86310,16.3,0,0,0,0,0,741.0,613.0,128.0,818.7,1004.1
1683885600,90420,16.9,0,0,0,0,0,814.0,682.0,132.0,845.2,1082.0
1683889200,83350,17.6,0,5,0,9,0,809.0,665.0,144.0,804.3,1108.7
1683892800,72180,18.0,2,50,0,84,0,740.0,545.0,195.0,675.3,1082.3
1683896400,60260,18.0,2,55,0,92,0,595.0,308.0,287.0,411.1,1004.6
1683900000,53500,17.6,2,56,0,94,0,335.0,55.0,280.0,83.7,881.0
1683903600,28660,17.4,1,47,0,78,0,317.0,116.0,201.0,216.1,719.8
1683907200,10260,16.9,0,19,0,31,0,296.0,176.0,120.0,443.4,532.2
1683910800,3940,15.8,0,0,0,0,0,175.0,108.0,67.0,437.6,330.9
1683914400,1440,14.3,0,0,0,0,0,53.0,24.0,29.0,197.6,129.6
1683918000,240,13.4,0,1,0,2,0,1.0,0.0,1.0,0.0,6.4
1683921600,60,12.0,0,2,0,4,0,0.0,0.0,0.0,0.0,0.0
1683925200,0,10.8,0,5,0,8,0,0.0,0.0,0.0,0.0,0.0
1683928800,0,9.8,0,13,0,21,0,0.0,0.0,0.0,0.0,0.0
